,DataSet,Sample,Pos,Calls_num,Meth_num,Percent_Methylated,feature
461,Rapid-CNS,127440,131264785,33,23,69.6969696969697,Promoter
462,Rapid-CNS,127440,131264819,31,9,29.0322580645161,Promoter
463,Rapid-CNS,127440,131264839,32,13,40.625,Promoter
464,Rapid-CNS,127440,131264845,31,13,41.9354838709677,Promoter
465,Rapid-CNS,127440,131264876,25,13,52,Promoter
466,Rapid-CNS,127440,131264926,26,10,38.4615384615385,Promoter
467,Rapid-CNS,127440,131264948,32,1,3.125,Promoter
468,Rapid-CNS,127440,131264950,32,2,6.25,Promoter
469,Rapid-CNS,127440,131264955,31,4,12.9032258064516,Promoter
470,Rapid-CNS,127440,131264964,32,4,12.5,Promoter
471,Rapid-CNS,127440,131264970,33,2,6.06060606060606,Promoter
472,Rapid-CNS,127440,131264975,35,3,8.57142857142857,Promoter
473,Rapid-CNS,127440,131264985,27,1,3.7037037037037,Promoter
474,Rapid-CNS,127440,131265001,28,1,3.57142857142857,Promoter
475,Rapid-CNS,127440,131265005,30,2,6.66666666666667,Promoter
476,Rapid-CNS,127440,131265008,31,2,6.45161290322581,Promoter
477,Rapid-CNS,127440,131265015,31,0,0,Promoter
478,Rapid-CNS,127440,131265022,32,1,3.125,Promoter
479,Rapid-CNS,127440,131265024,32,1,3.125,Promoter
480,Rapid-CNS,127440,131265026,30,0,0,Promoter
481,Rapid-CNS,127440,131265042,28,0,0,Promoter
482,Rapid-CNS,127440,131265048,27,0,0,Promoter
483,Rapid-CNS,127440,131265058,30,1,3.33333333333333,Promoter
484,Rapid-CNS,127440,131265066,31,0,0,Promoter
485,Rapid-CNS,127440,131265070,30,0,0,Promoter
486,Rapid-CNS,127440,131265072,27,0,0,Promoter
487,Rapid-CNS,127440,131265100,30,1,3.33333333333333,Promoter
488,Rapid-CNS,127440,131265136,25,0,0,Promoter
489,Rapid-CNS,127440,131265151,30,0,0,Promoter
490,Rapid-CNS,127440,131265154,31,0,0,Promoter
491,Rapid-CNS,127440,131265158,28,0,0,Promoter
492,Rapid-CNS,127440,131265168,28,1,3.57142857142857,Promoter
493,Rapid-CNS,127440,131265172,29,1,3.44827586206897,Promoter
494,Rapid-CNS,127440,131265184,23,0,0,Promoter
495,Rapid-CNS,127440,131265193,30,1,3.33333333333333,Promoter
496,Rapid-CNS,127440,131265205,28,0,0,Promoter
497,Rapid-CNS,127440,131265208,30,1,3.33333333333333,Promoter
498,Rapid-CNS,127440,131265214,24,2,8.33333333333333,Promoter
499,Rapid-CNS,127440,131265228,31,0,0,Promoter
500,Rapid-CNS,127440,131265231,33,0,0,Promoter
501,Rapid-CNS,127440,131265236,33,1,3.03030303030303,Promoter
502,Rapid-CNS,127440,131265239,33,0,0,Promoter
503,Rapid-CNS,127440,131265246,32,1,3.125,Promoter
504,Rapid-CNS,127440,131265254,31,1,3.2258064516129,Promoter
505,Rapid-CNS,127440,131265272,31,1,3.2258064516129,Promoter
506,Rapid-CNS,127440,131265275,29,0,0,Promoter
507,Rapid-CNS,127440,131265278,30,1,3.33333333333333,Promoter
508,Rapid-CNS,127440,131265281,26,3,11.5384615384615,Promoter
509,Rapid-CNS,127440,131265294,32,0,0,Promoter
510,Rapid-CNS,127440,131265297,32,1,3.125,Promoter
511,Rapid-CNS,127440,131265302,30,1,3.33333333333333,Promoter
512,Rapid-CNS,127440,131265306,30,0,0,Promoter
513,Rapid-CNS,127440,131265310,28,0,0,Promoter
514,Rapid-CNS,127440,131265321,31,0,0,Promoter
515,Rapid-CNS,127440,131265330,18,1,5.55555555555556,Promoter
516,Rapid-CNS,127440,131265337,27,3,11.1111111111111,Promoter
517,Rapid-CNS,127440,131265348,26,2,7.69230769230769,Promoter
518,Rapid-CNS,127440,131265354,32,0,0,Promoter
519,Rapid-CNS,127440,131265356,36,0,0,Promoter
520,Rapid-CNS,127440,131265358,36,0,0,Promoter
521,Rapid-CNS,127440,131265363,36,0,0,Promoter
522,Rapid-CNS,127440,131265369,31,0,0,Promoter
523,Rapid-CNS,127440,131265375,32,0,0,Promoter
524,Rapid-CNS,127440,131265377,35,1,2.85714285714286,Promoter
525,Rapid-CNS,127440,131265379,34,0,0,Promoter
526,Rapid-CNS,127440,131265404,35,0,0,Promoter
527,Rapid-CNS,127440,131265410,35,1,2.85714285714286,Promoter
528,Rapid-CNS,127440,131265415,30,1,3.33333333333333,Promoter
529,Rapid-CNS,127440,131265427,30,1,3.33333333333333,Promoter
530,Rapid-CNS,127440,131265434,36,2,5.55555555555556,Promoter
531,Rapid-CNS,127440,131265437,35,2,5.71428571428571,Promoter
532,Rapid-CNS,127440,131265446,31,1,3.2258064516129,Promoter
533,Rapid-CNS,127440,131265455,36,0,0,Promoter
534,Rapid-CNS,127440,131265461,35,1,2.85714285714286,Promoter
535,Rapid-CNS,127440,131265467,35,1,2.85714285714286,Promoter
536,Rapid-CNS,127440,131265469,36,0,0,Promoter
537,Rapid-CNS,127440,131265474,24,0,0,Promoter
538,Rapid-CNS,127440,131265493,37,0,0,Promoter
539,Rapid-CNS,127440,131265495,38,0,0,Promoter
540,Rapid-CNS,127440,131265506,33,4,12.1212121212121,Exon1
541,Rapid-CNS,127440,131265513,38,1,2.63157894736842,Exon1
542,Rapid-CNS,127440,131265518,35,0,0,Exon1
543,Rapid-CNS,127440,131265521,36,2,5.55555555555556,Exon1
544,Rapid-CNS,127440,131265525,36,0,0,Exon1
545,Rapid-CNS,127440,131265535,34,2,5.88235294117647,Exon1
546,Rapid-CNS,127440,131265537,34,1,2.94117647058824,Exon1
547,Rapid-CNS,127440,131265542,35,0,0,Exon1
548,Rapid-CNS,127440,131265547,35,1,2.85714285714286,Exon1
549,Rapid-CNS,127440,131265553,33,0,0,Exon1
550,Rapid-CNS,127440,131265574,37,2,5.40540540540541,Intron1
551,Rapid-CNS,127440,131265579,36,3,8.33333333333333,Intron1
552,Rapid-CNS,127440,131265585,22,2,9.09090909090909,Intron1
553,Rapid-CNS,127440,131265595,30,2,6.66666666666667,Intron1
554,Rapid-CNS,127440,131265608,28,1,3.57142857142857,Intron1
555,Rapid-CNS,127440,131265613,35,0,0,Intron1
556,Rapid-CNS,127440,131265625,35,0,0,Intron1
557,Rapid-CNS,127440,131265641,34,3,8.82352941176471,Intron1
558,Rapid-CNS,127440,131265652,35,3,8.57142857142857,Intron1
559,Rapid-CNS,127440,131265655,27,3,11.1111111111111,Intron1
560,Rapid-CNS,127440,131265658,26,5,19.2307692307692,Intron1
561,Rapid-CNS,127440,131265670,32,2,6.25,Intron1
562,Rapid-CNS,127440,131265691,28,1,3.57142857142857,Intron1
563,Rapid-CNS,127440,131265695,31,0,0,Intron1
564,Rapid-CNS,127440,131265708,29,4,13.7931034482759,Intron1
565,Rapid-CNS,127440,131265746,30,2,6.66666666666667,Intron1
566,Rapid-CNS,127440,131265773,29,23,79.3103448275862,Intron1
567,Rapid-CNS,127440,131265795,28,18,64.2857142857143,Intron1
568,Rapid-CNS,127440,131265802,28,24,85.7142857142857,Intron1
569,Rapid-CNS,127440,131265809,26,20,76.9230769230769,Intron1
570,Rapid-CNS,127440,131265851,20,4,20,Intron1
571,Rapid-CNS,127440,131265858,24,6,25,Intron1
572,Rapid-CNS,127440,131265897,31,9,29.0322580645161,Intron1
573,Rapid-CNS,127440,131265932,30,11,36.6666666666667,Intron1
574,Rapid-CNS,127440,131265934,28,7,25,Intron1
575,Rapid-CNS,127440,131266093,30,21,70,Intron1
576,Rapid-CNS,134198,131264785,6,5,83.3333333333333,Promoter
577,Rapid-CNS,134198,131264819,4,3,75,Promoter
578,Rapid-CNS,134198,131264839,6,4,66.6666666666667,Promoter
579,Rapid-CNS,134198,131264845,6,5,83.3333333333333,Promoter
580,Rapid-CNS,134198,131264876,5,2,40,Promoter
581,Rapid-CNS,134198,131264926,5,5,100,Promoter
582,Rapid-CNS,134198,131264948,7,2,28.5714285714286,Promoter
583,Rapid-CNS,134198,131264950,5,2,40,Promoter
584,Rapid-CNS,134198,131264955,6,4,66.6666666666667,Promoter
585,Rapid-CNS,134198,131264964,6,1,16.6666666666667,Promoter
586,Rapid-CNS,134198,131264970,6,3,50,Promoter
587,Rapid-CNS,134198,131264975,7,1,14.2857142857143,Promoter
588,Rapid-CNS,134198,131264985,6,1,16.6666666666667,Promoter
589,Rapid-CNS,134198,131265001,6,1,16.6666666666667,Promoter
590,Rapid-CNS,134198,131265005,6,0,0,Promoter
591,Rapid-CNS,134198,131265008,7,2,28.5714285714286,Promoter
592,Rapid-CNS,134198,131265015,7,0,0,Promoter
593,Rapid-CNS,134198,131265022,5,0,0,Promoter
594,Rapid-CNS,134198,131265024,8,1,12.5,Promoter
595,Rapid-CNS,134198,131265026,8,0,0,Promoter
596,Rapid-CNS,134198,131265042,7,0,0,Promoter
597,Rapid-CNS,134198,131265048,8,0,0,Promoter
598,Rapid-CNS,134198,131265058,8,0,0,Promoter
599,Rapid-CNS,134198,131265066,8,0,0,Promoter
600,Rapid-CNS,134198,131265070,8,0,0,Promoter
601,Rapid-CNS,134198,131265072,8,0,0,Promoter
602,Rapid-CNS,134198,131265100,8,0,0,Promoter
603,Rapid-CNS,134198,131265136,7,0,0,Promoter
604,Rapid-CNS,134198,131265151,6,0,0,Promoter
605,Rapid-CNS,134198,131265154,7,1,14.2857142857143,Promoter
606,Rapid-CNS,134198,131265158,7,0,0,Promoter
607,Rapid-CNS,134198,131265168,7,0,0,Promoter
608,Rapid-CNS,134198,131265172,7,0,0,Promoter
609,Rapid-CNS,134198,131265184,8,0,0,Promoter
610,Rapid-CNS,134198,131265193,6,0,0,Promoter
611,Rapid-CNS,134198,131265205,7,0,0,Promoter
612,Rapid-CNS,134198,131265208,6,0,0,Promoter
613,Rapid-CNS,134198,131265214,7,0,0,Promoter
614,Rapid-CNS,134198,131265228,8,0,0,Promoter
615,Rapid-CNS,134198,131265231,8,0,0,Promoter
616,Rapid-CNS,134198,131265236,6,0,0,Promoter
617,Rapid-CNS,134198,131265239,7,0,0,Promoter
618,Rapid-CNS,134198,131265246,6,0,0,Promoter
619,Rapid-CNS,134198,131265254,5,0,0,Promoter
620,Rapid-CNS,134198,131265272,3,0,0,Promoter
621,Rapid-CNS,134198,131265275,7,1,14.2857142857143,Promoter
622,Rapid-CNS,134198,131265278,7,0,0,Promoter
623,Rapid-CNS,134198,131265281,7,0,0,Promoter
624,Rapid-CNS,134198,131265294,6,0,0,Promoter
625,Rapid-CNS,134198,131265297,6,0,0,Promoter
626,Rapid-CNS,134198,131265302,6,1,16.6666666666667,Promoter
627,Rapid-CNS,134198,131265306,6,0,0,Promoter
628,Rapid-CNS,134198,131265310,7,0,0,Promoter
629,Rapid-CNS,134198,131265321,6,1,16.6666666666667,Promoter
630,Rapid-CNS,134198,131265330,2,1,50,Promoter
631,Rapid-CNS,134198,131265337,4,0,0,Promoter
632,Rapid-CNS,134198,131265348,5,1,20,Promoter
633,Rapid-CNS,134198,131265354,7,1,14.2857142857143,Promoter
634,Rapid-CNS,134198,131265356,7,0,0,Promoter
635,Rapid-CNS,134198,131265358,7,0,0,Promoter
636,Rapid-CNS,134198,131265363,7,0,0,Promoter
637,Rapid-CNS,134198,131265369,6,0,0,Promoter
638,Rapid-CNS,134198,131265375,8,2,25,Promoter
639,Rapid-CNS,134198,131265377,7,0,0,Promoter
640,Rapid-CNS,134198,131265379,8,0,0,Promoter
641,Rapid-CNS,134198,131265404,5,1,20,Promoter
642,Rapid-CNS,134198,131265410,5,0,0,Promoter
643,Rapid-CNS,134198,131265415,5,0,0,Promoter
644,Rapid-CNS,134198,131265427,2,0,0,Promoter
645,Rapid-CNS,134198,131265434,5,2,40,Promoter
646,Rapid-CNS,134198,131265437,6,0,0,Promoter
647,Rapid-CNS,134198,131265446,2,0,0,Promoter
648,Rapid-CNS,134198,131265455,5,0,0,Promoter
649,Rapid-CNS,134198,131265461,5,0,0,Promoter
650,Rapid-CNS,134198,131265467,3,0,0,Promoter
651,Rapid-CNS,134198,131265469,5,1,20,Promoter
652,Rapid-CNS,134198,131265474,5,0,0,Promoter
653,Rapid-CNS,134198,131265493,3,0,0,Promoter
654,Rapid-CNS,134198,131265495,6,0,0,Promoter
655,Rapid-CNS,134198,131265506,4,0,0,Exon1
656,Rapid-CNS,134198,131265513,4,0,0,Exon1
657,Rapid-CNS,134198,131265518,3,0,0,Exon1
658,Rapid-CNS,134198,131265521,4,1,25,Exon1
659,Rapid-CNS,134198,131265525,4,0,0,Exon1
660,Rapid-CNS,134198,131265535,5,1,20,Exon1
661,Rapid-CNS,134198,131265537,4,1,25,Exon1
662,Rapid-CNS,134198,131265542,5,1,20,Exon1
663,Rapid-CNS,134198,131265547,5,0,0,Exon1
664,Rapid-CNS,134198,131265553,4,1,25,Exon1
665,Rapid-CNS,134198,131265574,5,0,0,Intron1
666,Rapid-CNS,134198,131265579,5,0,0,Intron1
667,Rapid-CNS,134198,131265585,4,0,0,Intron1
668,Rapid-CNS,134198,131265595,5,0,0,Intron1
669,Rapid-CNS,134198,131265608,5,0,0,Intron1
670,Rapid-CNS,134198,131265613,6,1,16.6666666666667,Intron1
671,Rapid-CNS,134198,131265625,6,3,50,Intron1
672,Rapid-CNS,134198,131265641,3,1,33.3333333333333,Intron1
673,Rapid-CNS,134198,131265652,3,2,66.6666666666667,Intron1
674,Rapid-CNS,134198,131265655,4,2,50,Intron1
675,Rapid-CNS,134198,131265658,5,0,0,Intron1
676,Rapid-CNS,134198,131265670,5,3,60,Intron1
677,Rapid-CNS,134198,131265691,4,1,25,Intron1
678,Rapid-CNS,134198,131265695,5,0,0,Intron1
679,Rapid-CNS,134198,131265708,4,0,0,Intron1
680,Rapid-CNS,134198,131265746,5,0,0,Intron1
681,Rapid-CNS,134198,131265773,5,2,40,Intron1
682,Rapid-CNS,134198,131265795,4,1,25,Intron1
683,Rapid-CNS,134198,131265802,5,2,40,Intron1
684,Rapid-CNS,134198,131265809,4,2,50,Intron1
685,Rapid-CNS,134198,131265851,0,0,NA,Intron1
686,Rapid-CNS,134198,131265858,3,2,66.6666666666667,Intron1
687,Rapid-CNS,134198,131265897,3,1,33.3333333333333,Intron1
688,Rapid-CNS,134198,131265932,3,2,66.6666666666667,Intron1
689,Rapid-CNS,134198,131265934,3,2,66.6666666666667,Intron1
690,Rapid-CNS,134198,131266093,3,2,66.6666666666667,Intron1
691,Rapid-CNS,135004,131264785,12,10,83.3333333333333,Promoter
692,Rapid-CNS,135004,131264819,12,10,83.3333333333333,Promoter
693,Rapid-CNS,135004,131264839,13,7,53.8461538461538,Promoter
694,Rapid-CNS,135004,131264845,11,10,90.9090909090909,Promoter
695,Rapid-CNS,135004,131264876,10,9,90,Promoter
696,Rapid-CNS,135004,131264926,11,7,63.6363636363636,Promoter
697,Rapid-CNS,135004,131264948,13,7,53.8461538461538,Promoter
698,Rapid-CNS,135004,131264950,11,6,54.5454545454545,Promoter
699,Rapid-CNS,135004,131264955,12,6,50,Promoter
700,Rapid-CNS,135004,131264964,10,7,70,Promoter
701,Rapid-CNS,135004,131264970,12,8,66.6666666666667,Promoter
702,Rapid-CNS,135004,131264975,12,4,33.3333333333333,Promoter
703,Rapid-CNS,135004,131264985,11,1,9.09090909090909,Promoter
704,Rapid-CNS,135004,131265001,11,2,18.1818181818182,Promoter
705,Rapid-CNS,135004,131265005,11,1,9.09090909090909,Promoter
706,Rapid-CNS,135004,131265008,13,1,7.69230769230769,Promoter
707,Rapid-CNS,135004,131265015,12,1,8.33333333333333,Promoter
708,Rapid-CNS,135004,131265022,12,1,8.33333333333333,Promoter
709,Rapid-CNS,135004,131265024,12,2,16.6666666666667,Promoter
710,Rapid-CNS,135004,131265026,12,3,25,Promoter
711,Rapid-CNS,135004,131265042,10,1,10,Promoter
712,Rapid-CNS,135004,131265048,11,0,0,Promoter
713,Rapid-CNS,135004,131265058,12,1,8.33333333333333,Promoter
714,Rapid-CNS,135004,131265066,12,1,8.33333333333333,Promoter
715,Rapid-CNS,135004,131265070,12,2,16.6666666666667,Promoter
716,Rapid-CNS,135004,131265072,10,1,10,Promoter
717,Rapid-CNS,135004,131265100,13,1,7.69230769230769,Promoter
718,Rapid-CNS,135004,131265136,7,0,0,Promoter
719,Rapid-CNS,135004,131265151,14,0,0,Promoter
720,Rapid-CNS,135004,131265154,13,0,0,Promoter
721,Rapid-CNS,135004,131265158,12,1,8.33333333333333,Promoter
722,Rapid-CNS,135004,131265168,12,1,8.33333333333333,Promoter
723,Rapid-CNS,135004,131265172,13,0,0,Promoter
724,Rapid-CNS,135004,131265184,7,0,0,Promoter
725,Rapid-CNS,135004,131265193,13,0,0,Promoter
726,Rapid-CNS,135004,131265205,13,0,0,Promoter
727,Rapid-CNS,135004,131265208,12,0,0,Promoter
728,Rapid-CNS,135004,131265214,9,0,0,Promoter
729,Rapid-CNS,135004,131265228,12,0,0,Promoter
730,Rapid-CNS,135004,131265231,13,0,0,Promoter
731,Rapid-CNS,135004,131265236,10,0,0,Promoter
732,Rapid-CNS,135004,131265239,12,0,0,Promoter
733,Rapid-CNS,135004,131265246,10,0,0,Promoter
734,Rapid-CNS,135004,131265254,9,0,0,Promoter
735,Rapid-CNS,135004,131265272,9,0,0,Promoter
736,Rapid-CNS,135004,131265275,11,0,0,Promoter
737,Rapid-CNS,135004,131265278,12,1,8.33333333333333,Promoter
738,Rapid-CNS,135004,131265281,11,0,0,Promoter
739,Rapid-CNS,135004,131265294,11,0,0,Promoter
740,Rapid-CNS,135004,131265297,13,0,0,Promoter
741,Rapid-CNS,135004,131265302,11,1,9.09090909090909,Promoter
742,Rapid-CNS,135004,131265306,12,1,8.33333333333333,Promoter
743,Rapid-CNS,135004,131265310,9,0,0,Promoter
744,Rapid-CNS,135004,131265321,9,1,11.1111111111111,Promoter
745,Rapid-CNS,135004,131265330,5,0,0,Promoter
746,Rapid-CNS,135004,131265337,9,2,22.2222222222222,Promoter
747,Rapid-CNS,135004,131265348,9,1,11.1111111111111,Promoter
748,Rapid-CNS,135004,131265354,12,0,0,Promoter
749,Rapid-CNS,135004,131265356,10,0,0,Promoter
750,Rapid-CNS,135004,131265358,12,0,0,Promoter
751,Rapid-CNS,135004,131265363,10,0,0,Promoter
752,Rapid-CNS,135004,131265369,11,1,9.09090909090909,Promoter
753,Rapid-CNS,135004,131265375,11,3,27.2727272727273,Promoter
754,Rapid-CNS,135004,131265377,10,0,0,Promoter
755,Rapid-CNS,135004,131265379,12,0,0,Promoter
756,Rapid-CNS,135004,131265404,13,1,7.69230769230769,Promoter
757,Rapid-CNS,135004,131265410,12,0,0,Promoter
758,Rapid-CNS,135004,131265415,10,2,20,Promoter
759,Rapid-CNS,135004,131265427,9,0,0,Promoter
760,Rapid-CNS,135004,131265434,11,0,0,Promoter
761,Rapid-CNS,135004,131265437,13,0,0,Promoter
762,Rapid-CNS,135004,131265446,14,4,28.5714285714286,Promoter
763,Rapid-CNS,135004,131265455,12,1,8.33333333333333,Promoter
764,Rapid-CNS,135004,131265461,11,1,9.09090909090909,Promoter
765,Rapid-CNS,135004,131265467,11,1,9.09090909090909,Promoter
766,Rapid-CNS,135004,131265469,12,1,8.33333333333333,Promoter
767,Rapid-CNS,135004,131265474,7,2,28.5714285714286,Promoter
768,Rapid-CNS,135004,131265493,11,0,0,Promoter
769,Rapid-CNS,135004,131265495,11,0,0,Promoter
770,Rapid-CNS,135004,131265506,10,0,0,Exon1
771,Rapid-CNS,135004,131265513,11,2,18.1818181818182,Exon1
772,Rapid-CNS,135004,131265518,11,1,9.09090909090909,Exon1
773,Rapid-CNS,135004,131265521,13,1,7.69230769230769,Exon1
774,Rapid-CNS,135004,131265525,11,0,0,Exon1
775,Rapid-CNS,135004,131265535,11,1,9.09090909090909,Exon1
776,Rapid-CNS,135004,131265537,12,1,8.33333333333333,Exon1
777,Rapid-CNS,135004,131265542,12,1,8.33333333333333,Exon1
778,Rapid-CNS,135004,131265547,11,0,0,Exon1
779,Rapid-CNS,135004,131265553,8,1,12.5,Exon1
780,Rapid-CNS,135004,131265574,12,3,25,Intron1
781,Rapid-CNS,135004,131265579,14,1,7.14285714285714,Intron1
782,Rapid-CNS,135004,131265585,5,0,0,Intron1
783,Rapid-CNS,135004,131265595,7,1,14.2857142857143,Intron1
784,Rapid-CNS,135004,131265608,12,0,0,Intron1
785,Rapid-CNS,135004,131265613,11,1,9.09090909090909,Intron1
786,Rapid-CNS,135004,131265625,11,1,9.09090909090909,Intron1
787,Rapid-CNS,135004,131265641,12,1,8.33333333333333,Intron1
788,Rapid-CNS,135004,131265652,12,2,16.6666666666667,Intron1
789,Rapid-CNS,135004,131265655,10,2,20,Intron1
790,Rapid-CNS,135004,131265658,9,2,22.2222222222222,Intron1
791,Rapid-CNS,135004,131265670,9,1,11.1111111111111,Intron1
792,Rapid-CNS,135004,131265691,10,1,10,Intron1
793,Rapid-CNS,135004,131265695,12,0,0,Intron1
794,Rapid-CNS,135004,131265708,12,3,25,Intron1
795,Rapid-CNS,135004,131265746,9,1,11.1111111111111,Intron1
796,Rapid-CNS,135004,131265773,10,4,40,Intron1
797,Rapid-CNS,135004,131265795,10,7,70,Intron1
798,Rapid-CNS,135004,131265802,10,8,80,Intron1
799,Rapid-CNS,135004,131265809,11,7,63.6363636363636,Intron1
800,Rapid-CNS,135004,131265851,4,3,75,Intron1
801,Rapid-CNS,135004,131265858,10,5,50,Intron1
802,Rapid-CNS,135004,131265897,11,6,54.5454545454545,Intron1
803,Rapid-CNS,135004,131265932,11,5,45.4545454545455,Intron1
804,Rapid-CNS,135004,131265934,12,6,50,Intron1
805,Rapid-CNS,135004,131266093,11,8,72.7272727272727,Intron1
806,Rapid-CNS,141288,131264785,6,6,100,Promoter
807,Rapid-CNS,141288,131264819,8,7,87.5,Promoter
808,Rapid-CNS,141288,131264839,8,8,100,Promoter
809,Rapid-CNS,141288,131264845,7,7,100,Promoter
810,Rapid-CNS,141288,131264876,6,5,83.3333333333333,Promoter
811,Rapid-CNS,141288,131264926,7,7,100,Promoter
812,Rapid-CNS,141288,131264948,6,6,100,Promoter
813,Rapid-CNS,141288,131264950,8,6,75,Promoter
814,Rapid-CNS,141288,131264955,6,6,100,Promoter
815,Rapid-CNS,141288,131264964,6,3,50,Promoter
816,Rapid-CNS,141288,131264970,7,2,28.5714285714286,Promoter
817,Rapid-CNS,141288,131264975,7,1,14.2857142857143,Promoter
818,Rapid-CNS,141288,131264985,7,0,0,Promoter
819,Rapid-CNS,141288,131265001,6,2,33.3333333333333,Promoter
820,Rapid-CNS,141288,131265005,7,3,42.8571428571429,Promoter
821,Rapid-CNS,141288,131265008,7,2,28.5714285714286,Promoter
822,Rapid-CNS,141288,131265015,7,0,0,Promoter
823,Rapid-CNS,141288,131265022,7,0,0,Promoter
824,Rapid-CNS,141288,131265024,7,0,0,Promoter
825,Rapid-CNS,141288,131265026,7,0,0,Promoter
826,Rapid-CNS,141288,131265042,7,0,0,Promoter
827,Rapid-CNS,141288,131265048,7,0,0,Promoter
828,Rapid-CNS,141288,131265058,7,0,0,Promoter
829,Rapid-CNS,141288,131265066,5,0,0,Promoter
830,Rapid-CNS,141288,131265070,7,0,0,Promoter
831,Rapid-CNS,141288,131265072,7,0,0,Promoter
832,Rapid-CNS,141288,131265100,7,0,0,Promoter
833,Rapid-CNS,141288,131265136,7,0,0,Promoter
834,Rapid-CNS,141288,131265151,7,0,0,Promoter
835,Rapid-CNS,141288,131265154,7,0,0,Promoter
836,Rapid-CNS,141288,131265158,7,0,0,Promoter
837,Rapid-CNS,141288,131265168,5,0,0,Promoter
838,Rapid-CNS,141288,131265172,7,0,0,Promoter
839,Rapid-CNS,141288,131265184,6,0,0,Promoter
840,Rapid-CNS,141288,131265193,7,0,0,Promoter
841,Rapid-CNS,141288,131265205,7,0,0,Promoter
842,Rapid-CNS,141288,131265208,7,0,0,Promoter
843,Rapid-CNS,141288,131265214,7,0,0,Promoter
844,Rapid-CNS,141288,131265228,7,0,0,Promoter
845,Rapid-CNS,141288,131265231,7,0,0,Promoter
846,Rapid-CNS,141288,131265236,6,0,0,Promoter
847,Rapid-CNS,141288,131265239,7,0,0,Promoter
848,Rapid-CNS,141288,131265246,7,0,0,Promoter
849,Rapid-CNS,141288,131265254,7,0,0,Promoter
850,Rapid-CNS,141288,131265272,7,0,0,Promoter
851,Rapid-CNS,141288,131265275,7,0,0,Promoter
852,Rapid-CNS,141288,131265278,7,0,0,Promoter
853,Rapid-CNS,141288,131265281,7,0,0,Promoter
854,Rapid-CNS,141288,131265294,6,0,0,Promoter
855,Rapid-CNS,141288,131265297,6,0,0,Promoter
856,Rapid-CNS,141288,131265302,6,0,0,Promoter
857,Rapid-CNS,141288,131265306,6,0,0,Promoter
858,Rapid-CNS,141288,131265310,6,0,0,Promoter
859,Rapid-CNS,141288,131265321,6,0,0,Promoter
860,Rapid-CNS,141288,131265330,4,0,0,Promoter
861,Rapid-CNS,141288,131265337,6,0,0,Promoter
862,Rapid-CNS,141288,131265348,3,1,33.3333333333333,Promoter
863,Rapid-CNS,141288,131265354,5,0,0,Promoter
864,Rapid-CNS,141288,131265356,6,0,0,Promoter
865,Rapid-CNS,141288,131265358,6,0,0,Promoter
866,Rapid-CNS,141288,131265363,6,0,0,Promoter
867,Rapid-CNS,141288,131265369,6,0,0,Promoter
868,Rapid-CNS,141288,131265375,6,1,16.6666666666667,Promoter
869,Rapid-CNS,141288,131265377,5,0,0,Promoter
870,Rapid-CNS,141288,131265379,6,0,0,Promoter
871,Rapid-CNS,141288,131265404,6,0,0,Promoter
872,Rapid-CNS,141288,131265410,5,0,0,Promoter
873,Rapid-CNS,141288,131265415,6,0,0,Promoter
874,Rapid-CNS,141288,131265427,6,0,0,Promoter
875,Rapid-CNS,141288,131265434,5,0,0,Promoter
876,Rapid-CNS,141288,131265437,5,0,0,Promoter
877,Rapid-CNS,141288,131265446,6,0,0,Promoter
878,Rapid-CNS,141288,131265455,6,0,0,Promoter
879,Rapid-CNS,141288,131265461,5,0,0,Promoter
880,Rapid-CNS,141288,131265467,6,0,0,Promoter
881,Rapid-CNS,141288,131265469,6,0,0,Promoter
882,Rapid-CNS,141288,131265474,6,0,0,Promoter
883,Rapid-CNS,141288,131265493,6,0,0,Promoter
884,Rapid-CNS,141288,131265495,7,0,0,Promoter
885,Rapid-CNS,141288,131265506,7,0,0,Exon1
886,Rapid-CNS,141288,131265513,7,0,0,Exon1
887,Rapid-CNS,141288,131265518,5,0,0,Exon1
888,Rapid-CNS,141288,131265521,6,0,0,Exon1
889,Rapid-CNS,141288,131265525,7,0,0,Exon1
890,Rapid-CNS,141288,131265535,7,0,0,Exon1
891,Rapid-CNS,141288,131265537,7,0,0,Exon1
892,Rapid-CNS,141288,131265542,7,0,0,Exon1
893,Rapid-CNS,141288,131265547,6,0,0,Exon1
894,Rapid-CNS,141288,131265553,6,0,0,Exon1
895,Rapid-CNS,141288,131265574,7,0,0,Intron1
896,Rapid-CNS,141288,131265579,7,0,0,Intron1
897,Rapid-CNS,141288,131265585,5,0,0,Intron1
